satellite,norad_id,window,set_epoch,lead_h,t,radial_km,in_track_km,cross_km,altitude_km,speed_km_s
B,39451,storm,2024-05-12T19:41:21.265728Z,6.0,2024-05-13T01:41:21.265728Z,0.06055124669798978,1.5629905817144962,-0.17512373082326105,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,12.0,2024-05-13T07:41:21.265728Z,0.05882554906777759,-0.2561977713588579,0.16382656825624325,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,24.0,2024-05-13T19:41:21.265728Z,0.03389472001816994,-0.6026900744726857,-0.007618667550372105,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,36.0,2024-05-14T07:41:21.265728Z,0.08780022666514957,-1.9988003027200851,0.01941041362691609,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,48.0,2024-05-14T19:41:21.265728Z,0.03672746005868721,-3.9076261082916357,-0.11944371001361875,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,72.0,2024-05-15T19:41:21.265728Z,-0.11841316819848047,-9.433856594557781,-0.05603705219172239,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,96.0,2024-05-16T19:41:21.265728Z,0.01114252109773575,-15.849406816429426,0.09305119499144254,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,120.0,2024-05-17T19:41:21.265728Z,0.5164504681492272,-23.666504132871836,0.12987187964010882,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,144.0,2024-05-18T19:41:21.265728Z,0.5264646168400313,-32.08688598036889,0.03241991228884622,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T19:41:21.265728Z,168.0,2024-05-19T19:41:21.265728Z,-0.3242456110524401,-39.10802568331048,0.05444866435576934,502.5813808819257,7.611183480248342
B,39451,storm,2024-05-12T22:50:57.331680Z,6.0,2024-05-13T04:50:57.331680Z,0.15457436768855123,0.8016882518180232,0.2049452677418278,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,12.0,2024-05-13T10:50:57.331680Z,-0.12325524536787755,0.019946575103379712,-0.05992774983707671,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,24.0,2024-05-13T22:50:57.331680Z,-0.038012234262550466,-0.6366712491605322,0.17455235770608682,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,36.0,2024-05-14T10:50:57.331680Z,-0.046722547686764135,-1.3852308993645464,-0.18863193668579842,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,48.0,2024-05-14T22:50:57.331680Z,-0.12002901518740006,-3.460920572371735,0.13104329125881065,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,72.0,2024-05-15T22:50:57.331680Z,-0.17689951108190527,-7.985615612104015,-0.04300254838597084,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,96.0,2024-05-16T22:50:57.331680Z,0.04737962607430053,-13.127193722531853,-0.2042345059921118,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,120.0,2024-05-17T22:50:57.331680Z,0.5533737446153673,-19.518019657580574,-0.16718139669616505,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,144.0,2024-05-18T22:50:57.331680Z,0.43123986152161287,-25.67976199716781,0.11841157705080185,502.5746026637398,7.611187229151984
B,39451,storm,2024-05-12T22:50:57.331680Z,168.0,2024-05-19T22:50:57.331680Z,-0.5401052957615393,-29.954499007296768,0.33870562087451006,502.5746026637398,7.611187229151984
