hour_utc,constellation,n_catalogued,n_above,mean_simultaneous,max_simultaneous
2024-04-23T05:00:00Z,Galileo,28,8,7.016666666666667,8
2024-04-23T05:00:00Z,BeiDou,53,15,14.783333333333333,15
2024-04-23T05:00:00Z,NavIC,9,5,5.0,5
2024-04-23T05:00:00Z,QZSS,5,0,0.0,0
2024-04-23T05:00:00Z,Iridium,109,12,1.6333333333333333,4
2024-04-23T05:00:00Z,Globalstar,85,30,6.883333333333334,9
2024-04-23T05:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T05:00:00Z,Starlink,5810,1203,118.0,131
2024-04-23T05:00:00Z,OneWeb,634,124,20.933333333333334,25
2024-04-23T06:00:00Z,GPS,75,25,22.133333333333333,25
2024-04-23T06:00:00Z,GLONASS,142,53,43.03333333333333,47
2024-04-23T06:00:00Z,Galileo,28,7,7.0,7
2024-04-23T06:00:00Z,BeiDou,53,17,15.183333333333334,16
2024-04-23T06:00:00Z,NavIC,9,5,5.0,5
2024-04-23T06:00:00Z,QZSS,5,0,0.0,0
2024-04-23T06:00:00Z,Iridium,109,21,2.4166666666666665,4
2024-04-23T06:00:00Z,Globalstar,85,25,5.083333333333333,9
2024-04-23T06:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T06:00:00Z,Starlink,5810,1195,117.33333333333333,128
2024-04-23T06:00:00Z,OneWeb,634,123,19.866666666666667,23
2024-04-23T07:00:00Z,GPS,75,21,18.683333333333334,20
2024-04-23T07:00:00Z,GLONASS,142,54,44.083333333333336,47
2024-04-23T07:00:00Z,Galileo,28,8,7.25,8
2024-04-23T07:00:00Z,BeiDou,53,17,16.083333333333332,17
2024-04-23T07:00:00Z,NavIC,9,5,5.0,5
2024-04-23T07:00:00Z,QZSS,5,0,0.0,0
2024-04-23T07:00:00Z,Iridium,109,17,2.316666666666667,5
2024-04-23T07:00:00Z,Globalstar,85,31,7.133333333333334,10
2024-04-23T07:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T07:00:00Z,Starlink,5810,1198,116.6,128
2024-04-23T07:00:00Z,OneWeb,634,130,21.55,26
2024-04-23T08:00:00Z,GPS,75,21,17.05,18
2024-04-23T08:00:00Z,GLONASS,142,55,45.266666666666666,49
2024-04-23T08:00:00Z,Galileo,28,10,7.666666666666667,9
2024-04-23T08:00:00Z,BeiDou,53,18,15.083333333333334,16
2024-04-23T08:00:00Z,NavIC,9,5,5.0,5
2024-04-23T08:00:00Z,QZSS,5,0,0.0,0
2024-04-23T08:00:00Z,Iridium,109,15,1.8166666666666667,3
2024-04-23T08:00:00Z,Globalstar,85,29,6.083333333333333,11
2024-04-23T08:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T08:00:00Z,Starlink,5810,1214,121.45,132
2024-04-23T08:00:00Z,OneWeb,634,139,22.383333333333333,28
2024-04-23T09:00:00Z,GPS,75,24,18.066666666666666,22
2024-04-23T09:00:00Z,GLONASS,142,48,36.2,40
2024-04-23T09:00:00Z,Galileo,28,11,8.9,10
2024-04-23T09:00:00Z,BeiDou,53,17,15.6,16
2024-04-23T09:00:00Z,NavIC,9,5,5.0,5
2024-04-23T09:00:00Z,QZSS,5,0,0.0,0
2024-04-23T09:00:00Z,Iridium,109,19,2.3833333333333333,5
2024-04-23T09:00:00Z,Globalstar,85,36,7.8,11
2024-04-23T09:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T09:00:00Z,Starlink,5810,1158,114.75,131
2024-04-23T09:00:00Z,OneWeb,634,138,23.233333333333334,27
2024-04-23T10:00:00Z,GPS,75,25,21.616666666666667,23
2024-04-23T10:00:00Z,GLONASS,142,42,34.81666666666667,37
2024-04-23T10:00:00Z,Galileo,28,11,8.433333333333334,10
2024-04-23T10:00:00Z,BeiDou,53,17,14.6,16
2024-04-23T10:00:00Z,NavIC,9,5,5.0,5
2024-04-23T10:00:00Z,QZSS,5,0,0.0,0
2024-04-23T10:00:00Z,Iridium,109,16,1.6833333333333333,4
2024-04-23T10:00:00Z,Globalstar,85,28,5.8,9
2024-04-23T10:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T10:00:00Z,Starlink,5810,1123,109.68333333333334,119
2024-04-23T10:00:00Z,OneWeb,634,141,23.416666666666668,26
2024-04-23T11:00:00Z,GPS,75,26,22.783333333333335,25
2024-04-23T11:00:00Z,GLONASS,141,36,24.2,32
2024-04-23T11:00:00Z,Galileo,28,10,8.383333333333333,9
2024-04-23T11:00:00Z,BeiDou,53,17,15.55,16
2024-04-23T11:00:00Z,NavIC,9,5,5.0,5
2024-04-23T11:00:00Z,QZSS,5,0,0.0,0
2024-04-23T11:00:00Z,Iridium,109,20,2.466666666666667,6
2024-04-23T11:00:00Z,Globalstar,85,33,7.1,12
2024-04-23T11:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T11:00:00Z,Starlink,5810,1204,118.86666666666666,132
2024-04-23T11:00:00Z,OneWeb,634,138,22.016666666666666,24
2024-04-23T12:00:00Z,GPS,75,30,23.033333333333335,26
2024-04-23T12:00:00Z,GLONASS,142,31,24.833333333333332,26
2024-04-23T12:00:00Z,Galileo,28,8,7.166666666666667,8
2024-04-23T12:00:00Z,BeiDou,53,17,15.933333333333334,16
2024-04-23T12:00:00Z,NavIC,9,5,5.0,5
2024-04-23T12:00:00Z,QZSS,5,0,0.0,0
2024-04-23T12:00:00Z,Iridium,109,19,1.9833333333333334,5
2024-04-23T12:00:00Z,Globalstar,85,29,6.283333333333333,9
2024-04-23T12:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T12:00:00Z,Starlink,5810,1243,122.96666666666667,134
2024-04-23T12:00:00Z,OneWeb,634,128,21.066666666666666,23
2024-04-23T13:00:00Z,GPS,75,30,27.25,29
2024-04-23T13:00:00Z,GLONASS,142,38,31.066666666666666,35
2024-04-23T13:00:00Z,Galileo,28,7,5.45,6
2024-04-23T13:00:00Z,BeiDou,53,17,15.916666666666666,16
2024-04-23T13:00:00Z,NavIC,9,5,5.0,5
2024-04-23T13:00:00Z,QZSS,5,0,0.0,0
2024-04-23T13:00:00Z,Iridium,109,21,2.3333333333333335,5
2024-04-23T13:00:00Z,Globalstar,85,36,8.1,16
2024-04-23T13:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T13:00:00Z,Starlink,5810,1270,126.8,140
2024-04-23T13:00:00Z,OneWeb,634,131,21.766666666666666,26
2024-04-23T14:00:00Z,GPS,75,29,27.433333333333334,29
2024-04-23T14:00:00Z,GLONASS,142,47,36.766666666666666,44
2024-04-23T14:00:00Z,Galileo,28,7,6.766666666666667,7
2024-04-23T14:00:00Z,BeiDou,53,19,16.766666666666666,18
2024-04-23T14:00:00Z,NavIC,9,5,5.0,5
2024-04-23T14:00:00Z,QZSS,5,0,0.0,0
2024-04-23T14:00:00Z,Iridium,109,20,2.1166666666666667,5
2024-04-23T14:00:00Z,Globalstar,85,24,5.983333333333333,9
2024-04-23T14:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T14:00:00Z,Starlink,5810,1239,120.68333333333334,136
2024-04-23T14:00:00Z,OneWeb,634,122,20.333333333333332,24
2024-04-23T15:00:00Z,GPS,75,30,26.933333333333334,28
2024-04-23T15:00:00Z,GLONASS,142,59,46.4,53
2024-04-23T15:00:00Z,Galileo,28,8,7.05,8
2024-04-23T15:00:00Z,BeiDou,53,19,16.266666666666666,17
2024-04-23T15:00:00Z,NavIC,9,5,5.0,5
2024-04-23T15:00:00Z,QZSS,5,0,0.0,0
2024-04-23T15:00:00Z,Iridium,109,16,1.7166666666666666,4
2024-04-23T15:00:00Z,Globalstar,85,36,9.266666666666667,16
2024-04-23T15:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T15:00:00Z,Starlink,5818,1288,124.43333333333334,139
2024-04-23T15:00:00Z,OneWeb,634,121,20.316666666666666,24
2024-04-23T16:00:00Z,GPS,75,27,23.633333333333333,26
2024-04-23T16:00:00Z,GLONASS,142,63,53.38333333333333,55
2024-04-23T16:00:00Z,Galileo,28,10,7.616666666666666,9
2024-04-23T16:00:00Z,BeiDou,53,17,15.8,17
2024-04-23T16:00:00Z,NavIC,9,5,4.883333333333334,5
2024-04-23T16:00:00Z,QZSS,5,0,0.0,0
2024-04-23T16:00:00Z,Iridium,109,18,2.1,4
2024-04-23T16:00:00Z,Globalstar,85,23,5.183333333333334,9
2024-04-23T16:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T16:00:00Z,Starlink,5818,1229,120.9,132
2024-04-23T16:00:00Z,OneWeb,634,120,20.116666666666667,23
2024-04-23T17:00:00Z,GPS,75,24,19.816666666666666,22
2024-04-23T17:00:00Z,GLONASS,142,62,45.983333333333334,51
2024-04-23T17:00:00Z,Galileo,28,10,9.4,10
2024-04-23T17:00:00Z,BeiDou,53,17,13.6,15
2024-04-23T17:00:00Z,NavIC,9,4,4.0,4
2024-04-23T17:00:00Z,QZSS,5,0,0.0,0
2024-04-23T17:00:00Z,Iridium,109,16,1.95,4
2024-04-23T17:00:00Z,Globalstar,85,38,8.583333333333334,12
2024-04-23T17:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T17:00:00Z,Starlink,5818,1188,117.88333333333334,137
2024-04-23T17:00:00Z,OneWeb,634,123,20.783333333333335,24
2024-04-23T18:00:00Z,GPS,75,24,17.233333333333334,20
2024-04-23T18:00:00Z,GLONASS,142,53,41.75,46
2024-04-23T18:00:00Z,Galileo,28,11,9.5,10
2024-04-23T18:00:00Z,BeiDou,53,15,12.616666666666667,13
2024-04-23T18:00:00Z,NavIC,9,5,4.35,5
2024-04-23T18:00:00Z,QZSS,5,0,0.0,0
2024-04-23T18:00:00Z,Iridium,109,22,2.6166666666666667,5
2024-04-23T18:00:00Z,Globalstar,85,23,4.45,7
2024-04-23T18:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T18:00:00Z,Starlink,5818,1156,113.68333333333334,130
2024-04-23T18:00:00Z,OneWeb,634,124,20.683333333333334,24
2024-04-23T19:00:00Z,GPS,75,25,21.7,23
2024-04-23T19:00:00Z,GLONASS,142,48,32.05,39
2024-04-23T19:00:00Z,Galileo,28,10,8.183333333333334,9
2024-04-23T19:00:00Z,BeiDou,53,16,13.966666666666667,15
2024-04-23T19:00:00Z,NavIC,9,5,5.0,5
2024-04-23T19:00:00Z,QZSS,5,0,0.0,0
2024-04-23T19:00:00Z,Iridium,109,18,1.8833333333333333,3
2024-04-23T19:00:00Z,Globalstar,85,35,7.65,11
2024-04-23T19:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T19:00:00Z,Starlink,5818,1237,122.35,138
2024-04-23T19:00:00Z,OneWeb,634,122,20.366666666666667,24
2024-04-23T20:00:00Z,GPS,75,26,20.55,23
2024-04-23T20:00:00Z,GLONASS,142,34,31.233333333333334,32
2024-04-23T20:00:00Z,Galileo,28,10,8.816666666666666,9
2024-04-23T20:00:00Z,BeiDou,53,16,14.133333333333333,15
2024-04-23T20:00:00Z,NavIC,9,5,5.0,5
2024-04-23T20:00:00Z,QZSS,5,0,0.0,0
2024-04-23T20:00:00Z,Iridium,109,20,2.3666666666666667,5
2024-04-23T20:00:00Z,Globalstar,85,19,4.55,8
2024-04-23T20:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T20:00:00Z,Starlink,5818,1264,125.28333333333333,139
2024-04-23T20:00:00Z,OneWeb,634,129,21.316666666666666,27
2024-04-23T21:00:00Z,GPS,75,26,24.033333333333335,25
2024-04-23T21:00:00Z,GLONASS,142,33,27.283333333333335,29
2024-04-23T21:00:00Z,Galileo,28,10,8.25,9
2024-04-23T21:00:00Z,BeiDou,53,16,15.583333333333334,16
2024-04-23T21:00:00Z,NavIC,9,5,5.0,5
2024-04-23T21:00:00Z,QZSS,5,0,0.0,0
2024-04-23T21:00:00Z,Iridium,109,16,1.8666666666666667,3
2024-04-23T21:00:00Z,Globalstar,85,33,7.15,12
2024-04-23T21:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T21:00:00Z,Starlink,5818,1281,125.35,142
2024-04-23T21:00:00Z,OneWeb,634,121,20.466666666666665,23
2024-04-23T22:00:00Z,GPS,75,26,24.15,25
2024-04-23T22:00:00Z,GLONASS,142,46,34.03333333333333,43
2024-04-23T22:00:00Z,Galileo,28,10,9.083333333333334,10
2024-04-23T22:00:00Z,BeiDou,53,19,16.7,18
2024-04-23T22:00:00Z,NavIC,9,5,5.0,5
2024-04-23T22:00:00Z,QZSS,5,0,0.0,0
2024-04-23T22:00:00Z,Iridium,109,17,2.15,5
2024-04-23T22:00:00Z,Globalstar,85,23,5.05,11
2024-04-23T22:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T22:00:00Z,Starlink,5818,1227,121.03333333333333,137
2024-04-23T22:00:00Z,OneWeb,634,130,21.483333333333334,26
2024-04-23T23:00:00Z,GPS,75,25,21.4,23
2024-04-23T23:00:00Z,GLONASS,142,57,45.1,50
2024-04-23T23:00:00Z,Galileo,28,9,9.0,9
2024-04-23T23:00:00Z,BeiDou,53,20,17.933333333333334,19
2024-04-23T23:00:00Z,NavIC,9,5,5.0,5
2024-04-23T23:00:00Z,QZSS,5,0,0.0,0
2024-04-23T23:00:00Z,Iridium,109,15,1.7,4
2024-04-23T23:00:00Z,Globalstar,85,30,6.533333333333333,12
2024-04-23T23:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T23:00:00Z,Starlink,5818,1248,120.75,134
2024-04-23T23:00:00Z,OneWeb,634,134,21.566666666666666,25
2024-04-24T00:00:00Z,GPS,75,23,20.316666666666666,22
2024-04-24T00:00:00Z,GLONASS,142,62,46.93333333333333,50
2024-04-24T00:00:00Z,Galileo,28,12,9.983333333333333,11
2024-04-24T00:00:00Z,BeiDou,53,20,18.8,20
2024-04-24T00:00:00Z,NavIC,9,5,5.0,5
2024-04-24T00:00:00Z,QZSS,5,0,0.0,0
2024-04-24T00:00:00Z,Iridium,109,22,2.9166666666666665,8
2024-04-24T00:00:00Z,Globalstar,85,30,6.0,9
2024-04-24T00:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T00:00:00Z,Starlink,5818,1196,118.06666666666666,128
2024-04-24T00:00:00Z,OneWeb,634,129,21.05,24
2024-04-24T01:00:00Z,GPS,75,26,20.633333333333333,24
2024-04-24T01:00:00Z,GLONASS,142,57,46.03333333333333,49
2024-04-24T01:00:00Z,Galileo,28,13,10.783333333333333,11
2024-04-24T01:00:00Z,BeiDou,53,19,17.95,19
2024-04-24T01:00:00Z,NavIC,9,5,5.0,5
2024-04-24T01:00:00Z,QZSS,5,0,0.0,0
2024-04-24T01:00:00Z,Iridium,109,22,2.5833333333333335,5
2024-04-24T01:00:00Z,Globalstar,85,27,4.883333333333334,11
2024-04-24T01:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T01:00:00Z,Starlink,5818,1127,110.56666666666666,121
2024-04-24T01:00:00Z,OneWeb,634,129,21.683333333333334,25
2024-04-24T02:00:00Z,GPS,75,25,19.15,22
2024-04-24T02:00:00Z,GLONASS,142,53,47.266666666666666,49
2024-04-24T02:00:00Z,Galileo,28,11,10.95,11
2024-04-24T02:00:00Z,BeiDou,53,18,17.216666666666665,18
2024-04-24T02:00:00Z,NavIC,9,5,5.0,5
2024-04-24T02:00:00Z,QZSS,5,0,0.0,0
2024-04-24T02:00:00Z,Iridium,109,18,2.033333333333333,3
2024-04-24T02:00:00Z,Globalstar,85,30,6.35,11
2024-04-24T02:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T02:00:00Z,Starlink,5818,1171,113.65,132
2024-04-24T02:00:00Z,OneWeb,634,126,20.483333333333334,24
2024-04-24T03:00:00Z,GPS,75,21,19.85,21
2024-04-24T03:00:00Z,GLONASS,142,56,45.5,48
2024-04-24T03:00:00Z,Galileo,28,12,9.466666666666667,10
2024-04-24T03:00:00Z,BeiDou,53,20,17.716666666666665,19
2024-04-24T03:00:00Z,NavIC,9,5,5.0,5
2024-04-24T03:00:00Z,QZSS,5,0,0.0,0
2024-04-24T03:00:00Z,Iridium,109,11,1.55,4
2024-04-24T03:00:00Z,Globalstar,85,22,4.033333333333333,6
2024-04-24T03:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T03:00:00Z,Starlink,5818,1189,117.48333333333333,139
2024-04-24T03:00:00Z,OneWeb,634,125,20.6,25
2024-04-24T04:00:00Z,GPS,75,21,18.683333333333334,20
2024-04-24T04:00:00Z,GLONASS,142,50,43.81666666666667,47
2024-04-24T04:00:00Z,Galileo,28,10,9.166666666666666,10
2024-04-24T04:00:00Z,BeiDou,53,19,17.733333333333334,18
2024-04-24T04:00:00Z,NavIC,9,5,5.0,5
2024-04-24T04:00:00Z,QZSS,5,0,0.0,0
2024-04-24T04:00:00Z,Iridium,109,21,2.15,4
2024-04-24T04:00:00Z,Globalstar,85,30,7.016666666666667,10
2024-04-24T04:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T04:00:00Z,Starlink,5818,1258,126.45,141
2024-04-24T04:00:00Z,OneWeb,634,122,19.733333333333334,23
2024-04-24T05:00:00Z,GPS,75,25,19.483333333333334,22
2024-04-24T05:00:00Z,GLONASS,142,46,40.86666666666667,44
2024-04-24T05:00:00Z,Galileo,28,9,7.516666666666667,8
2024-04-24T05:00:00Z,BeiDou,53,19,17.133333333333333,18
2024-04-24T05:00:00Z,NavIC,9,5,5.0,5
2024-04-24T05:00:00Z,QZSS,5,0,0.0,0
2024-04-24T05:00:00Z,Iridium,109,14,2.033333333333333,3
2024-04-24T05:00:00Z,Globalstar,85,25,4.666666666666667,9
2024-04-24T05:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T05:00:00Z,Starlink,5818,1189,118.35,128
2024-04-24T05:00:00Z,OneWeb,634,126,20.866666666666667,25
2024-04-24T06:00:00Z,GPS,75,25,20.55,23
2024-04-24T06:00:00Z,GLONASS,142,44,37.78333333333333,40
2024-04-24T06:00:00Z,Galileo,28,8,6.6,7
2024-04-24T06:00:00Z,BeiDou,53,21,18.016666666666666,19
2024-04-24T06:00:00Z,NavIC,9,5,5.0,5
2024-04-24T06:00:00Z,QZSS,5,0,0.0,0
2024-04-24T06:00:00Z,Iridium,109,21,2.316666666666667,5
2024-04-24T06:00:00Z,Globalstar,85,33,7.766666666666667,11
2024-04-24T06:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T06:00:00Z,Starlink,5818,1173,113.7,129
2024-04-24T06:00:00Z,OneWeb,634,127,20.483333333333334,26
2024-04-24T07:00:00Z,GPS,75,23,20.0,21
2024-04-24T07:00:00Z,GLONASS,143,49,35.416666666666664,39
2024-04-24T07:00:00Z,Galileo,28,6,6.0,6
2024-04-24T07:00:00Z,BeiDou,53,19,17.016666666666666,19
2024-04-24T07:00:00Z,NavIC,9,5,5.0,5
2024-04-24T07:00:00Z,QZSS,5,0,0.0,0
2024-04-24T07:00:00Z,Iridium,109,14,1.8666666666666667,4
2024-04-24T07:00:00Z,Globalstar,85,29,5.65,10
2024-04-24T07:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T07:00:00Z,Starlink,5818,1184,116.46666666666667,128
2024-04-24T07:00:00Z,OneWeb,634,126,20.733333333333334,25
2024-04-24T08:00:00Z,GPS,75,23,18.6,21
2024-04-24T08:00:00Z,GLONASS,143,44,38.983333333333334,41
2024-04-24T08:00:00Z,Galileo,28,9,6.866666666666666,8
2024-04-24T08:00:00Z,BeiDou,53,19,14.9,16
2024-04-24T08:00:00Z,NavIC,9,5,5.0,5
2024-04-24T08:00:00Z,QZSS,5,0,0.0,0
2024-04-24T08:00:00Z,Iridium,109,21,2.283333333333333,5
2024-04-24T08:00:00Z,Globalstar,85,32,7.133333333333334,12
2024-04-24T08:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T08:00:00Z,Starlink,5818,1223,123.51666666666667,140
2024-04-24T08:00:00Z,OneWeb,634,139,23.25,26
2024-04-24T09:00:00Z,GPS,75,19,16.816666666666666,18
2024-04-24T09:00:00Z,GLONASS,143,46,35.53333333333333,37
2024-04-24T09:00:00Z,Galileo,28,10,7.816666666666666,9
2024-04-24T09:00:00Z,BeiDou,53,17,16.383333333333333,17
2024-04-24T09:00:00Z,NavIC,9,5,5.0,5
2024-04-24T09:00:00Z,QZSS,5,0,0.0,0
2024-04-24T09:00:00Z,Iridium,109,16,2.0,4
2024-04-24T09:00:00Z,Globalstar,85,33,6.866666666666666,13
2024-04-24T09:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T09:00:00Z,Starlink,5818,1146,112.78333333333333,124
2024-04-24T09:00:00Z,OneWeb,634,134,22.933333333333334,26
2024-04-24T10:00:00Z,GPS,75,23,17.85,21
2024-04-24T10:00:00Z,GLONASS,143,47,36.18333333333333,40
2024-04-24T10:00:00Z,Galileo,28,10,9.1,10
2024-04-24T10:00:00Z,BeiDou,53,17,14.016666666666667,15
2024-04-24T10:00:00Z,NavIC,9,5,5.0,5
2024-04-24T10:00:00Z,QZSS,5,0,0.0,0
2024-04-24T10:00:00Z,Iridium,109,20,2.35,6
2024-04-24T10:00:00Z,Globalstar,85,34,6.45,11
2024-04-24T10:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T10:00:00Z,Starlink,5818,1136,110.9,118
2024-04-24T10:00:00Z,OneWeb,634,143,23.45,28
2024-04-24T11:00:00Z,GPS,75,28,22.55,26
2024-04-24T11:00:00Z,GLONASS,142,45,33.7,37
2024-04-24T11:00:00Z,Galileo,28,11,8.733333333333333,10
2024-04-24T11:00:00Z,BeiDou,53,18,15.433333333333334,16
2024-04-24T11:00:00Z,NavIC,9,5,5.0,5
2024-04-24T11:00:00Z,QZSS,5,0,0.0,0
2024-04-24T11:00:00Z,Iridium,109,13,1.5666666666666667,3
2024-04-24T11:00:00Z,Globalstar,85,32,7.016666666666667,12
2024-04-24T11:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T11:00:00Z,Starlink,5818,1218,121.11666666666666,141
2024-04-24T11:00:00Z,OneWeb,634,137,22.216666666666665,27
2024-04-24T12:00:00Z,GPS,75,27,21.65,24
2024-04-24T12:00:00Z,GLONASS,142,41,34.4,36
2024-04-24T12:00:00Z,Galileo,28,9,7.433333333333334,9
2024-04-24T12:00:00Z,BeiDou,53,17,15.3,16
2024-04-24T12:00:00Z,NavIC,9,5,5.0,5
2024-04-24T12:00:00Z,QZSS,5,0,0.0,0
2024-04-24T12:00:00Z,Iridium,109,22,2.7333333333333334,8
2024-04-24T12:00:00Z,Globalstar,85,29,5.666666666666667,11
2024-04-24T12:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T12:00:00Z,Starlink,5818,1271,127.35,137
2024-04-24T12:00:00Z,OneWeb,634,127,21.116666666666667,24
2024-04-24T13:00:00Z,GPS,75,28,25.533333333333335,27
2024-04-24T13:00:00Z,GLONASS,142,40,37.3,38
2024-04-24T13:00:00Z,Galileo,28,6,5.983333333333333,6
2024-04-24T13:00:00Z,BeiDou,53,17,15.833333333333334,16
2024-04-24T13:00:00Z,NavIC,9,5,5.0,5
2024-04-24T13:00:00Z,QZSS,5,0,0.0,0
2024-04-24T13:00:00Z,Iridium,109,17,2.066666666666667,4
2024-04-24T13:00:00Z,Globalstar,85,39,8.683333333333334,13
2024-04-24T13:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T13:00:00Z,Starlink,5818,1251,123.96666666666667,139
2024-04-24T13:00:00Z,OneWeb,634,128,21.283333333333335,25
2024-04-24T14:00:00Z,GPS,75,32,28.016666666666666,30
2024-04-24T14:00:00Z,GLONASS,142,48,37.78333333333333,43
2024-04-24T14:00:00Z,Galileo,28,6,5.966666666666667,6
2024-04-24T14:00:00Z,BeiDou,53,18,17.033333333333335,18
2024-04-24T14:00:00Z,NavIC,9,5,5.0,5
2024-04-24T14:00:00Z,QZSS,5,0,0.0,0
2024-04-24T14:00:00Z,Iridium,109,18,1.95,4
2024-04-24T14:00:00Z,Globalstar,85,30,5.816666666666666,9
2024-04-24T14:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T14:00:00Z,Starlink,5818,1259,121.41666666666667,131
2024-04-24T14:00:00Z,OneWeb,634,124,20.583333333333332,23
2024-04-24T15:00:00Z,GPS,75,31,26.5,28
2024-04-24T15:00:00Z,GLONASS,142,59,46.766666666666666,50
2024-04-24T15:00:00Z,Galileo,28,8,6.883333333333334,7
2024-04-24T15:00:00Z,BeiDou,53,20,16.716666666666665,18
2024-04-24T15:00:00Z,NavIC,9,5,5.0,5
2024-04-24T15:00:00Z,QZSS,5,0,0.0,0
2024-04-24T15:00:00Z,Iridium,109,16,2.033333333333333,3
2024-04-24T15:00:00Z,Globalstar,85,34,8.233333333333333,11
2024-04-24T15:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T15:00:00Z,Starlink,5818,1242,120.98333333333333,141
2024-04-24T15:00:00Z,OneWeb,634,125,20.366666666666667,23
2024-04-24T16:00:00Z,GPS,75,27,23.533333333333335,26
2024-04-24T16:00:00Z,GLONASS,142,61,46.6,50
2024-04-24T16:00:00Z,Galileo,28,10,7.8,9
2024-04-24T16:00:00Z,BeiDou,53,18,16.95,18
2024-04-24T16:00:00Z,NavIC,9,5,4.8,5
2024-04-24T16:00:00Z,QZSS,5,0,0.0,0
2024-04-24T16:00:00Z,Iridium,109,14,1.7166666666666666,3
2024-04-24T16:00:00Z,Globalstar,85,28,6.716666666666667,12
2024-04-24T16:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T16:00:00Z,Starlink,5818,1232,123.0,136
2024-04-24T16:00:00Z,OneWeb,634,124,20.383333333333333,23
2024-04-24T17:00:00Z,GPS,75,29,24.033333333333335,26
2024-04-24T17:00:00Z,GLONASS,142,61,47.13333333333333,51
2024-04-24T17:00:00Z,Galileo,28,9,8.533333333333333,9
2024-04-24T17:00:00Z,BeiDou,53,17,15.033333333333333,16
2024-04-24T17:00:00Z,NavIC,9,4,4.0,4
2024-04-24T17:00:00Z,QZSS,5,0,0.0,0
2024-04-24T17:00:00Z,Iridium,109,18,2.2666666666666666,5
2024-04-24T17:00:00Z,Globalstar,85,27,6.233333333333333,10
2024-04-24T17:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T17:00:00Z,Starlink,5818,1169,115.28333333333333,127
2024-04-24T17:00:00Z,OneWeb,634,122,20.433333333333334,25
2024-04-24T18:00:00Z,GPS,75,30,23.433333333333334,26
2024-04-24T18:00:00Z,GLONASS,141,53,44.31666666666667,51
2024-04-24T18:00:00Z,Galileo,28,10,9.8,10
2024-04-24T18:00:00Z,BeiDou,53,17,12.616666666666667,14
2024-04-24T18:00:00Z,NavIC,9,5,4.416666666666667,5
2024-04-24T18:00:00Z,QZSS,5,0,0.0,0
2024-04-24T18:00:00Z,Iridium,109,17,1.8666666666666667,5
2024-04-24T18:00:00Z,Globalstar,85,33,7.133333333333334,11
2024-04-24T18:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T18:00:00Z,Starlink,5818,1166,114.4,127
2024-04-24T18:00:00Z,OneWeb,634,124,20.583333333333332,24
2024-04-24T19:00:00Z,GPS,75,27,22.533333333333335,24
2024-04-24T19:00:00Z,GLONASS,141,40,28.75,35
2024-04-24T19:00:00Z,Galileo,28,10,8.833333333333334,9
2024-04-24T19:00:00Z,BeiDou,53,15,14.083333333333334,15
2024-04-24T19:00:00Z,NavIC,9,5,5.0,5
2024-04-24T19:00:00Z,QZSS,5,0,0.0,0
2024-04-24T19:00:00Z,Iridium,109,17,1.9666666666666666,5
2024-04-24T19:00:00Z,Globalstar,85,23,5.15,8
2024-04-24T19:00:00Z,Inmarsat,20,10,10.0,10
2024-04-24T19:00:00Z,Starlink,5814,1229,121.98333333333333,134
2024-04-24T19:00:00Z,OneWeb,634,123,20.666666666666668,24
